SalesOrderID,CustomerID,OrderQty,ProductID,UnitPriceDiscount
44520,31,7,738,0%
44520,31,4,761,0%
44520,31,7,708,0%
44520,31,6,715,0%
44520,31,1,768,0%
44520,31,5,753,0%
44520,31,1,759,0%
44520,31,3,725,0%
44520,31,2,722,0%
44520,31,1,730,0%
44520,31,2,766,0%
44520,31,2,764,0%
44520,31,6,760,0%
44520,31,9,758,0%
44521,24,1,759,0%
44521,24,4,711,0%
44521,24,1,729,0%
44521,24,2,715,0%
44521,24,2,750,0%
44521,24,1,757,0%
44521,24,1,712,0%
44521,24,1,755,0%
44521,24,4,726,0%
44521,24,2,767,0%
44521,24,1,732,0%
44521,24,1,766,0%
44521,24,4,765,0%
44521,24,4,738,0%
44521,24,2,763,0%
44521,24,2,708,0%
44521,24,1,758,0%
44521,24,1,753,0%
44521,24,2,730,0%
44521,24,2,714,0%
44521,24,2,769,0%
44521,24,1,762,0%
44521,24,1,754,0%
44521,24,2,770,0%
44521,24,3,751,0%
44521,24,2,764,0%
44522,46,2,767,0%
44522,46,1,725,0%
44522,46,1,729,0%
44522,46,1,726,0%
44522,46,1,760,0%
44522,46,1,769,0%
44522,46,1,750,0%
44522,46,4,752,0%
44522,46,1,761,0%
44522,46,1,749,0%
44522,46,1,762,0%
44522,46,1,730,0%
44522,46,1,766,0%
44522,46,1,756,0%
44522,46,2,770,0%
44522,46,2,738,0%
44522,46,3,754,0%
44522,46,1,757,0%
44522,46,1,722,0%
44522,46,2,758,0%
44522,46,1,765,0%
44522,46,4,768,0%
44523,4,12,709,2%
44523,4,2,743,0%
44523,4,6,772,0%
44523,4,1,716,0%
44523,4,2,748,0%
44523,4,5,711,0%
44523,4,4,773,0%
44523,4,3,774,0%
44523,4,1,710,0%
44523,4,1,714,0%
44523,4,6,778,0%
44523,4,4,715,0%
44523,4,8,775,0%
44523,4,1,708,0%
44523,4,2,712,0%
44523,4,3,776,0%
44523,4,5,771,0%
44524,29,3,709,0%
44524,29,1,778,0%
44524,29,1,772,0%
44525,38,1,764,0%
44525,38,4,770,0%
44525,38,2,766,0%
44525,38,1,725,0%
44525,38,2,758,0%
44525,38,2,762,0%
44525,38,8,716,0%
44525,38,2,768,0%
44525,38,3,749,0%
44525,38,1,726,0%
44525,38,2,756,0%
44525,38,5,714,0%
44525,38,4,755,0%
44525,38,2,760,0%
44525,38,4,765,0%
44525,38,10,707,0%
44525,38,2,729,0%
44525,38,16,715,5%
44525,38,10,711,0%
44525,38,5,761,0%
44525,38,5,753,0%
44525,38,4,708,0%
44525,38,3,733,0%
44525,38,1,722,0%
44525,38,3,763,0%
44525,38,9,712,0%
44525,38,4,754,0%
44526,9,1,768,0%
44526,9,5,758,0%
44526,9,2,756,0%
44526,9,1,726,0%
44526,9,1,722,0%
44526,9,1,732,0%
44526,9,2,764,0%
44526,9,2,761,0%
44526,9,5,754,0%
44526,9,2,770,0%
44526,9,1,725,0%
44526,9,1,766,0%
44526,9,2,755,0%
44527,23,3,709,0%
44527,23,1,771,0%
44527,23,1,710,0%
44527,23,1,777,0%
44527,23,1,774,0%
44528,35,3,775,0%
44528,35,10,771,0%
44528,35,4,774,0%
44528,35,1,748,0%
44528,35,6,709,0%
44528,35,1,743,0%
44528,35,6,773,0%
44528,35,5,772,0%
44528,35,9,778,0%
44528,35,6,776,0%
44528,35,9,777,0%
44528,35,2,741,0%
44529,31,1,762,0%
44530,16,8,771,0%
44530,16,3,743,0%
44530,16,8,778,0%
44530,16,12,712,2%
44530,16,3,742,0%
44530,16,9,777,0%
44530,16,8,709,0%
44530,16,2,748,0%
44530,16,3,775,0%
44530,16,1,747,0%
44530,16,6,715,0%
44530,16,8,714,0%
44530,16,4,774,0%
44530,16,5,707,0%
44530,16,2,745,0%
44530,16,4,711,0%
44530,16,7,708,0%
44530,16,3,741,0%
44530,16,5,776,0%
44530,16,7,772,0%
44530,16,2,773,0%
44530,16,4,716,0%
44531,39,1,727,0%
44531,39,3,770,0%
44531,39,1,717,0%
44531,39,1,729,0%
44531,39,1,725,0%
44531,39,1,736,0%
44531,39,1,764,0%
44531,39,1,726,0%
44531,39,1,718,0%
44531,39,1,738,0%
44531,39,4,754,0%
44531,39,3,762,0%
44531,39,3,758,0%
44531,39,2,753,0%
44531,39,1,769,0%
44531,39,1,756,0%
44531,39,2,765,0%
44531,39,3,755,0%
44531,39,4,760,0%
44531,39,1,768,0%
44532,27,1,749,0%
44533,8,1,768,0%
44533,8,2,764,0%
44533,8,7,761,0%
44533,8,1,722,0%
44533,8,1,732,0%
44533,8,1,716,0%
44533,8,7,754,0%
44533,8,6,715,0%
44533,8,2,725,0%
44533,8,2,712,0%
44533,8,1,756,0%
44533,8,5,770,0%
44533,8,1,726,0%
44533,8,1,733,0%
44533,8,1,707,0%
44533,8,6,708,0%
44533,8,4,763,0%
44533,8,3,758,0%
44533,8,1,714,0%
44533,8,4,711,0%
44534,30,6,771,0%
44534,30,6,772,0%
44534,30,5,775,0%
44534,30,2,774,0%
44534,30,2,745,0%
44534,30,1,743,0%
44534,30,6,778,0%
44534,30,3,748,0%
44534,30,1,741,0%
44534,30,12,777,2%
44534,30,3,776,0%
44534,30,1,747,0%
44534,30,3,709,0%
44535,50,4,761,0%
44535,50,1,726,0%
44535,50,3,770,0%
44535,50,7,758,0%
44535,50,1,722,0%
44535,50,1,730,0%
44535,50,1,732,0%
44535,50,2,766,0%
44535,50,3,763,0%
44535,50,2,755,0%
44535,50,2,729,0%
44535,50,5,760,0%
44535,50,1,756,0%
44535,50,3,753,0%
44536,10,1,742,0%
44537,44,2,714,0%
44538,19,3,759,0%
44538,19,1,758,0%
44538,19,3,755,0%
44538,19,2,712,0%
44538,19,4,732,0%
44538,19,1,765,0%
44538,19,2,729,0%
44538,19,3,764,0%
44538,19,1,752,0%
44538,19,4,749,0%
44538,19,3,756,0%
44538,19,2,711,0%
44538,19,3,766,0%
44538,19,5,770,0%
44538,19,1,715,0%
44538,19,3,730,0%
44538,19,2,762,0%
44538,19,1,761,0%
44538,19,3,751,0%
44538,19,5,722,0%
44538,19,5,726,0%
44538,19,2,708,0%
44538,19,5,769,0%
44538,19,4,754,0%
44538,19,2,753,0%
44538,19,3,763,0%
44538,19,3,725,0%
44538,19,6,738,0%
44538,19,3,767,0%
44538,19,3,760,0%
44538,19,2,750,0%
44538,19,1,716,0%
44538,19,1,707,0%
44538,19,1,768,0%
44538,19,3,757,0%
44539,21,2,748,0%
44539,21,1,710,0%
44540,19,2,715,0%
44540,19,1,745,0%
44540,19,1,708,0%
44540,19,1,742,0%
44540,19,3,747,0%
44540,19,3,711,0%
44540,19,5,774,0%
44540,19,3,709,0%
44540,19,2,707,0%
44540,19,5,772,0%
44540,19,3,714,0%
44540,19,2,777,0%
44540,19,3,771,0%
44540,19,2,776,0%
44540,19,1,716,0%
44540,19,6,712,0%
44541,42,3,771,0%
44541,42,3,773,0%
44541,42,2,776,0%
44541,42,4,777,0%
44541,42,4,772,0%
44541,42,3,709,0%
44541,42,1,712,0%
44541,42,2,775,0%
44541,42,2,774,0%
44541,42,5,778,0%
44542,33,1,715,0%
44542,33,2,712,0%
44542,33,1,710,0%
44542,33,1,771,0%
44542,33,2,776,0%
44542,33,3,775,0%
44542,33,2,777,0%
44543,2,1,729,0%
44543,2,1,725,0%
44544,20,3,716,0%
44544,20,1,710,0%
44544,20,2,741,0%
44544,20,1,743,0%
44544,20,2,711,0%
44544,20,1,707,0%
44544,20,3,775,0%
44544,20,2,778,0%
44544,20,2,776,0%
44544,20,2,771,0%
44544,20,1,714,0%
44544,20,4,715,0%
44544,20,3,708,0%
44544,20,3,712,0%
44545,4,1,763,0%
44545,4,1,715,0%
44545,4,2,770,0%
44545,4,3,760,0%
44545,4,3,762,0%
44545,4,4,761,0%
44545,4,2,758,0%
44545,4,3,754,0%
44546,37,2,758,0%
44547,42,2,725,0%
44547,42,6,707,0%
44547,42,10,711,0%
44547,42,4,768,0%
44547,42,5,755,0%
44547,42,4,765,0%
44547,42,8,758,0%
44547,42,3,738,0%
44547,42,6,753,0%
44547,42,5,749,0%
44547,42,6,715,0%
44547,42,3,756,0%
44547,42,2,722,0%
44547,42,2,732,0%
44547,42,5,762,0%
44547,42,2,716,0%
44547,42,4,714,0%
44547,42,2,729,0%
44547,42,1,726,0%
44547,42,4,764,0%
44547,42,5,760,0%
44547,42,2,763,0%
44547,42,9,708,0%
44547,42,7,761,0%
44547,42,3,733,0%
44547,42,6,770,0%
44547,42,3,730,0%
44547,42,13,754,2%
44547,42,10,712,0%
44548,31,1,765,0%
44549,14,5,715,0%
44549,14,3,710,0%
44549,14,3,776,0%
44549,14,3,774,0%
44549,14,4,777,0%
44549,14,3,771,0%
44549,14,3,772,0%
44549,14,3,712,0%
44549,14,2,778,0%
44549,14,4,773,0%
44549,14,2,775,0%
44549,14,12,709,2%
44550,2,1,763,0%
44550,2,3,752,0%
44550,2,2,768,0%
44550,2,1,761,0%
44550,2,1,738,0%
44550,2,1,726,0%
44550,2,1,760,0%
44550,2,3,732,0%
44550,2,3,729,0%
44550,2,1,756,0%
44550,2,3,769,0%
44550,2,2,764,0%
44550,2,3,755,0%
44550,2,3,725,0%
44550,2,1,751,0%
44550,2,5,767,0%
44550,2,1,759,0%
44550,2,1,758,0%
44550,2,2,749,0%
44550,2,2,757,0%
44550,2,1,765,0%
44551,10,4,711,0%
44551,10,3,775,0%
44551,10,6,709,0%
44551,10,1,715,0%
44551,10,4,707,0%
44551,10,2,778,0%
44551,10,4,712,0%
44551,10,2,772,0%
44551,10,3,714,0%
44551,10,2,771,0%
44551,10,2,774,0%
44551,10,7,777,0%
44551,10,4,716,0%
44551,10,2,776,0%
44551,10,3,708,0%
44552,24,8,771,0%
44552,24,2,715,0%
44552,24,6,774,0%
44552,24,1,748,0%
44552,24,2,778,0%
44552,24,1,747,0%
44552,24,1,708,0%
44552,24,6,775,0%
44552,24,5,773,0%
44552,24,8,772,0%
44552,24,3,714,0%
44552,24,2,745,0%
44552,24,3,742,0%
44552,24,2,707,0%
44552,24,9,777,0%
44552,24,2,739,0%
44552,24,2,743,0%
44552,24,1,711,0%
44552,24,3,716,0%
44553,16,3,775,0%
44554,31,1,742,0%
44555,29,3,765,0%
44555,29,2,732,0%
44555,29,1,753,0%
44555,29,2,760,0%
44555,29,2,754,0%
44555,29,1,769,0%
44555,29,3,749,0%
44555,29,1,756,0%
44555,29,1,730,0%
44555,29,1,722,0%
44555,29,2,770,0%
44555,29,1,758,0%
44555,29,1,755,0%
44555,29,1,761,0%
44555,29,1,768,0%
44555,29,2,725,0%
44555,29,1,759,0%
44555,29,3,751,0%
44555,29,2,757,0%
44555,29,5,763,0%
44555,29,1,767,0%
44555,29,2,729,0%
44556,15,5,715,0%
44556,15,1,743,0%
44556,15,4,708,0%
44556,15,1,741,0%
44556,15,3,716,0%
44556,15,4,771,0%
44556,15,3,712,0%
44556,15,3,714,0%
44556,15,2,775,0%
44556,15,1,710,0%
44556,15,3,711,0%
44556,15,2,778,0%
44556,15,2,774,0%
44556,15,2,773,0%
44556,15,2,772,0%
44556,15,4,707,0%
44557,32,2,755,0%
44557,32,2,767,0%
44557,32,3,725,0%
44557,32,1,750,0%
44557,32,4,760,0%
44557,32,1,754,0%
44557,32,1,752,0%
44557,32,2,757,0%
44557,32,1,729,0%
44557,32,1,770,0%
44557,32,1,764,0%
44557,32,1,722,0%
44557,32,1,766,0%
44557,32,1,769,0%
44557,32,1,756,0%
44557,32,2,751,0%
44557,32,3,762,0%
44557,32,1,758,0%
44557,32,1,730,0%
44557,32,3,749,0%
44557,32,1,765,0%
44558,30,2,765,0%
44559,15,3,708,0%
44559,15,1,707,0%
44559,15,3,762,0%
44559,15,2,726,0%
44559,15,2,756,0%
44559,15,3,760,0%
44559,15,1,730,0%
44559,15,3,754,0%
44559,15,4,765,0%
44559,15,2,714,0%
44559,15,1,716,0%
44559,15,2,749,0%
44559,15,2,722,0%
44559,15,6,715,0%
44559,15,1,768,0%
44559,15,3,725,0%
44559,15,2,758,0%
44559,15,1,766,0%
44559,15,1,738,0%
44559,15,4,712,0%
44560,46,1,736,0%
44560,46,1,718,0%
44561,5,1,747,0%
44561,5,3,778,0%
44561,5,2,745,0%
44561,5,2,741,0%
44561,5,2,748,0%
44561,5,3,773,0%
44561,5,5,772,0%
44561,5,2,771,0%
44561,5,5,776,0%
44561,5,3,709,0%
44562,4,4,763,0%
44562,4,2,765,0%
44562,4,2,764,0%
44562,4,2,770,0%
44562,4,5,762,0%
44562,4,1,766,0%
44562,4,2,767,0%
44562,4,2,726,0%
44562,4,2,756,0%
44562,4,2,753,0%
44562,4,1,755,0%
44562,4,1,730,0%
44562,4,2,754,0%
44562,4,2,768,0%
44562,4,3,729,0%
44562,4,1,725,0%
44562,4,1,733,0%
44562,4,3,722,0%
44563,42,3,712,0%
44563,42,2,770,0%
44563,42,3,753,0%
44563,42,1,729,0%
44563,42,5,763,0%
44563,42,4,767,0%
44563,42,2,752,0%
44563,42,2,757,0%
44563,42,2,755,0%
44563,42,1,751,0%
44563,42,2,715,0%
44563,42,6,759,0%
44563,42,1,707,0%
44563,42,3,766,0%
44563,42,2,708,0%
44563,42,2,756,0%
44563,42,2,711,0%
44563,42,6,761,0%
44563,42,3,754,0%
44563,42,1,725,0%
44563,42,4,750,0%
44563,42,4,738,0%
44563,42,3,732,0%
44563,42,1,769,0%
44563,42,1,768,0%
44563,42,3,758,0%
44563,42,2,762,0%
44563,42,2,765,0%
44564,25,5,756,0%
44564,25,1,730,0%
44564,25,3,751,0%
44564,25,1,762,0%
44564,25,1,714,0%
44564,25,1,767,0%
44564,25,1,766,0%
44564,25,3,729,0%
44564,25,1,716,0%
44564,25,1,752,0%
44564,25,1,749,0%
44564,25,1,758,0%
44564,25,5,726,0%
44564,25,5,722,0%
44564,25,2,754,0%
44564,25,3,753,0%
44564,25,1,763,0%
44564,25,1,732,0%
44564,25,1,755,0%
44564,25,1,725,0%
44564,25,1,750,0%
44564,25,2,760,0%
44564,25,3,764,0%
44564,25,1,765,0%
44565,15,1,770,0%
44565,15,1,758,0%
44565,15,2,760,0%
44565,15,1,715,0%
44566,42,1,743,0%
44566,42,1,708,0%
44566,42,3,711,0%
44566,42,2,774,0%
44566,42,2,715,0%
44566,42,2,778,0%
44566,42,2,716,0%
44566,42,2,772,0%
44566,42,2,777,0%
44566,42,1,712,0%
44566,42,4,771,0%
44566,42,1,748,0%
44566,42,2,707,0%
44566,42,4,773,0%
44566,42,2,776,0%
44567,37,4,775,0%
44567,37,2,773,0%
44567,37,6,709,0%
44567,37,4,715,0%
44567,37,3,774,0%
44567,37,3,777,0%
44567,37,2,776,0%
44567,37,2,778,0%
44567,37,7,712,0%
44567,37,3,710,0%
44567,37,4,771,0%
44567,37,3,772,0%
44568,34,1,742,0%
44568,34,1,739,0%
44568,34,1,744,0%
44569,44,2,747,0%
44569,44,1,714,0%
44569,44,6,711,0%
44569,44,5,772,0%
44569,44,1,742,0%
44569,44,4,708,0%
44569,44,2,743,0%
44569,44,2,775,0%
44569,44,2,712,0%
44569,44,3,716,0%
44569,44,3,778,0%
44569,44,2,748,0%
44569,44,1,741,0%
44569,44,2,774,0%
44569,44,2,715,0%
44570,26,2,726,0%
44570,26,2,760,0%
44570,26,2,767,0%
44570,26,1,761,0%
44570,26,1,769,0%
44570,26,2,751,0%
44570,26,3,749,0%
44570,26,3,712,0%
44570,26,4,753,0%
44570,26,3,768,0%
44570,26,3,764,0%
44570,26,2,763,0%
44570,26,3,750,0%
44570,26,3,755,0%
44570,26,4,732,0%
44570,26,3,711,0%
44570,26,1,766,0%
44570,26,2,729,0%
44570,26,5,708,0%
44570,26,1,754,0%
44570,26,3,725,0%
44570,26,4,707,0%
44570,26,4,730,0%
44570,26,1,756,0%
44570,26,2,716,0%
44570,26,3,738,0%
44570,26,5,758,0%
44570,26,2,715,0%
44570,26,4,759,0%
44570,26,3,752,0%
44570,26,5,757,0%
44570,26,2,762,0%
44571,21,1,774,0%
44572,31,1,753,0%
44573,27,1,774,0%
44574,21,1,776,0%
44575,16,1,771,0%
44576,42,1,752,0%
44577,44,1,753,0%
44578,16,1,753,0%
44579,28,1,751,0%
44580,22,1,753,0%
44581,49,1,775,0%
44582,26,1,773,0%
44583,7,1,749,0%
44584,15,1,752,0%
44585,48,1,751,0%
44586,32,1,753,0%
44587,40,1,750,0%
44588,39,1,770,0%
44589,41,1,773,0%
44590,25,1,749,0%
44591,10,1,764,0%
44592,35,1,753,0%
44593,48,1,752,0%
44594,37,1,749,0%
44595,3,1,772,0%
44596,45,1,752,0%
44597,10,1,749,0%
44598,38,1,775,0%
44599,49,1,749,0%
44600,3,1,753,0%
44601,40,1,772,0%
44602,35,1,753,0%
44603,12,1,770,0%
44604,34,1,760,0%
44605,1,1,753,0%
44606,45,1,752,0%
44607,6,1,749,0%
44608,29,1,752,0%
44609,16,1,750,0%
44610,45,1,752,0%
44611,12,1,753,0%
44612,4,1,750,0%
44613,35,1,752,0%
44614,16,1,751,0%
44615,15,1,753,0%
44616,50,1,753,0%
44617,20,1,752,0%
44618,38,1,753,0%
44619,2,1,751,0%
44620,9,1,751,0%
44621,2,1,752,0%
44622,35,1,750,0%
44623,5,1,751,0%
44624,47,1,770,0%
44625,43,1,753,0%
44626,20,1,752,0%
44627,25,1,776,0%
44628,49,1,775,0%
44629,42,1,750,0%
44630,50,1,751,0%
44631,42,1,749,0%
44632,36,1,753,0%
44633,25,1,749,0%
44634,1,1,750,0%
44635,37,1,749,0%
44636,32,1,753,0%
44637,28,1,750,0%
44638,21,1,749,0%
44639,13,1,764,0%
44640,39,1,752,0%
44641,7,1,752,0%
44642,21,1,764,0%
44643,48,1,753,0%
44644,1,1,750,0%
44645,11,1,771,0%
44646,24,1,771,0%
44647,10,1,751,0%
44648,21,1,771,0%
44649,28,1,771,0%
44650,37,1,778,0%
44651,40,1,752,0%
44652,34,1,777,0%
44653,8,1,762,0%
44654,40,1,752,0%
44655,29,1,773,0%
44656,16,1,750,0%
44657,16,1,777,0%
44658,27,1,751,0%
44659,25,1,752,0%
44660,16,1,749,0%
44661,25,1,767,0%
44662,32,1,776,0%
44663,17,1,752,0%
44664,49,1,750,0%
44665,44,1,766,0%
44666,35,1,752,0%
44667,43,1,749,0%
44668,42,1,752,0%
44669,42,1,777,0%
44670,1,1,752,0%
44671,35,1,750,0%
44672,28,1,749,0%
44673,30,1,753,0%
44674,18,1,753,0%
44675,40,1,767,0%
44676,32,1,751,0%
44677,30,1,749,0%
44678,43,1,749,0%
44679,14,1,773,0%
44680,32,1,751,0%
44681,12,1,770,0%
44682,37,1,749,0%
44683,28,1,751,0%
44684,24,1,749,0%
44685,50,1,749,0%
44686,47,1,752,0%
44687,5,1,770,0%
44688,27,1,749,0%
44689,27,1,749,0%
44690,14,1,771,0%
44691,2,1,773,0%
44692,10,1,750,0%
44693,10,1,750,0%
44694,20,1,750,0%
44695,8,1,773,0%
44696,9,1,752,0%
44697,13,1,749,0%
44698,34,1,762,0%
44699,1,1,752,0%
44700,17,1,753,0%
44701,32,1,767,0%
44702,45,1,753,0%
44703,32,1,750,0%
44704,28,1,777,0%
44705,36,1,750,0%
44706,31,1,750,0%
44707,10,1,750,0%
44708,1,1,777,0%
44709,47,1,750,0%
44710,11,1,752,0%
44711,28,1,749,0%
44712,9,1,775,0%
44713,18,1,752,0%
44714,6,1,752,0%
44715,37,1,753,0%
44716,46,1,753,0%
44717,16,1,767,0%
44718,28,1,753,0%
44719,15,1,752,0%
44720,10,1,750,0%
44721,6,1,770,0%
44722,36,1,749,0%
44723,50,1,772,0%
44724,28,1,753,0%
44725,12,1,772,0%
44726,25,1,765,0%
44727,8,1,752,0%
44728,49,1,771,0%
44729,18,1,749,0%
44730,23,1,750,0%
44731,44,1,751,0%
44732,12,1,751,0%
44733,3,1,752,0%
44734,13,1,752,0%
44735,21,1,750,0%
44736,18,1,763,0%
44737,45,1,753,0%
44738,10,1,752,0%
44739,45,1,751,0%
44740,2,2,715,0%
44740,2,2,761,0%
44740,2,1,758,0%
44740,2,2,763,0%
44740,2,1,770,0%
44740,2,2,754,0%
44740,2,1,725,0%
44740,2,2,762,0%
44740,2,2,760,0%
44741,47,1,773,0%
44741,47,1,774,0%
44742,8,1,730,0%
44742,8,8,711,0%
44742,8,3,754,0%
44742,8,4,766,0%
44742,8,2,725,0%
44742,8,10,715,0%
44742,8,3,768,0%
44742,8,3,726,0%
44742,8,3,758,0%
44742,8,12,712,2%
44742,8,3,707,0%
44742,8,6,770,0%
44742,8,6,716,0%
44742,8,2,714,0%
44742,8,8,765,0%
44742,8,4,755,0%
44742,8,5,760,0%
44742,8,6,708,0%
44742,8,2,763,0%
44742,8,10,762,0%
44742,8,3,729,0%
44742,8,1,732,0%
44742,8,1,749,0%
44742,8,1,722,0%
44742,8,1,733,0%
44742,8,4,753,0%
44742,8,3,764,0%
44743,46,8,777,0%
44743,46,2,774,0%
44743,46,6,776,0%
44743,46,2,742,0%
44743,46,1,741,0%
44743,46,2,747,0%
44743,46,2,709,0%
44743,46,3,773,0%
44744,21,2,749,0%
44744,21,3,712,0%
44744,21,1,711,0%
44744,21,5,716,0%
44744,21,1,768,0%
44744,21,3,762,0%
44744,21,1,764,0%
44744,21,6,708,0%
44744,21,3,759,0%
44744,21,2,751,0%
44744,21,1,769,0%
44744,21,2,765,0%
44744,21,2,754,0%
44744,21,1,753,0%
44744,21,1,752,0%
44744,21,1,770,0%
44744,21,2,761,0%
44744,21,2,758,0%
44744,21,4,755,0%
44744,21,1,750,0%
44744,21,1,766,0%
44744,21,1,707,0%
44744,21,2,715,0%
44744,21,1,738,0%
44744,21,1,756,0%
44745,12,2,741,0%
44745,12,1,745,0%
44745,12,2,743,0%
44745,12,4,772,0%
44745,12,1,716,0%
44745,12,2,711,0%
44745,12,3,771,0%
44745,12,1,748,0%
44745,12,3,778,0%
44745,12,3,709,0%
44745,12,3,707,0%
44745,12,1,742,0%
44745,12,8,715,0%
44745,12,3,714,0%
44745,12,6,712,0%
44746,9,2,772,0%
44746,9,1,776,0%
44746,9,2,709,0%
44746,9,2,773,0%
44746,9,1,775,0%
44746,9,1,715,0%
44746,9,1,774,0%
44747,4,1,761,0%
44747,4,2,712,0%
44747,4,4,758,0%
44747,4,2,770,0%
44747,4,2,762,0%
44747,4,2,765,0%
44747,4,1,760,0%
44747,4,1,715,0%
44747,4,4,754,0%
44748,9,1,757,0%
44749,43,1,766,0%
44749,43,3,754,0%
44749,43,1,769,0%
44749,43,1,714,0%
44749,43,7,716,0%
44749,43,1,738,0%
44749,43,3,768,0%
44749,43,3,750,0%
44749,43,2,725,0%
44749,43,2,732,0%
44749,43,3,758,0%
44749,43,4,757,0%
44749,43,3,765,0%
44749,43,1,752,0%
44749,43,5,711,0%
44749,43,2,763,0%
44749,43,3,762,0%
44749,43,4,761,0%
44749,43,1,722,0%
44749,43,3,751,0%
44749,43,5,756,0%
44749,43,4,707,0%
44749,43,4,767,0%
44749,43,4,730,0%
44749,43,2,755,0%
44749,43,3,729,0%
44749,43,3,770,0%
44749,43,2,760,0%
44749,43,1,759,0%
44749,43,8,712,0%
44749,43,5,708,0%
44749,43,3,715,0%
44749,43,3,764,0%
44750,43,6,747,0%
44750,43,6,778,0%
44750,43,3,741,0%
44750,43,3,775,0%
44750,43,2,772,0%
44750,43,8,776,0%
44750,43,6,777,0%
44750,43,1,739,0%
44750,43,3,745,0%
44750,43,4,773,0%
44750,43,2,742,0%
44750,43,4,716,0%
44750,43,4,771,0%
44750,43,6,708,0%
44750,43,1,744,0%
44750,43,5,714,0%
44750,43,3,748,0%
44750,43,2,774,0%
44750,43,3,711,0%
44750,43,3,707,0%
44750,43,6,715,0%
44750,43,8,712,0%
44750,43,5,709,0%
44750,43,4,743,0%
44751,35,4,714,0%
44751,35,1,726,0%
44751,35,1,722,0%
44752,49,2,760,0%
44752,49,1,765,0%
44752,49,4,763,0%
44752,49,3,715,0%
44752,49,1,712,0%
44752,49,4,758,0%
44752,49,3,770,0%
44752,49,4,754,0%
44752,49,4,762,0%
44753,18,1,732,0%
44753,18,1,769,0%
44753,18,2,717,0%
44754,46,3,758,0%
44754,46,8,762,0%
44754,46,2,726,0%
44754,46,1,714,0%
44754,46,2,715,0%
44754,46,3,722,0%
44754,46,3,708,0%
44754,46,2,761,0%
44754,46,4,730,0%
44754,46,2,754,0%
44754,46,1,707,0%
44754,46,1,732,0%
44754,46,2,716,0%
44754,46,2,711,0%
44755,43,1,760,0%
44755,43,3,749,0%
44755,43,2,764,0%
44755,43,1,751,0%
44755,43,2,766,0%
44755,43,1,708,0%
44755,43,1,759,0%
44755,43,1,756,0%
44755,43,1,755,0%
44755,43,2,732,0%
44755,43,2,769,0%
44755,43,2,767,0%
44755,43,2,715,0%
44755,43,2,711,0%
44755,43,2,753,0%
44755,43,4,762,0%
44755,43,1,770,0%
44755,43,1,752,0%
44755,43,4,726,0%
44755,43,1,763,0%
44755,43,1,730,0%
44755,43,1,712,0%
44755,43,2,761,0%
44755,43,1,750,0%
44755,43,1,729,0%
44756,29,4,732,0%
44756,29,4,760,0%
44756,29,1,716,0%
44756,29,1,756,0%
44756,29,1,749,0%
44756,29,1,733,0%
44756,29,2,714,0%
44756,29,2,754,0%
44756,29,1,755,0%
44756,29,1,707,0%
44756,29,3,725,0%
44756,29,3,770,0%
44756,29,2,729,0%
44756,29,2,715,0%
44756,29,1,708,0%
44756,29,6,763,0%
44756,29,4,712,0%
44757,6,2,771,0%
44757,6,5,775,0%
44757,6,3,709,0%
44757,6,1,748,0%
44757,6,4,772,0%
44757,6,6,774,0%
44757,6,1,742,0%
44757,6,1,745,0%
44757,6,1,747,0%
44758,17,2,759,0%
44758,17,1,711,0%
44758,17,1,760,0%
44758,17,1,725,0%
44758,17,2,767,0%
44758,17,1,765,0%
44758,17,2,716,0%
44758,17,2,714,0%
44758,17,2,707,0%
44758,17,4,729,0%
44758,17,1,752,0%
44758,17,3,768,0%
44758,17,1,757,0%
44758,17,1,750,0%
44758,17,3,738,0%
44758,17,1,761,0%
44758,17,2,762,0%
44758,17,4,763,0%
44758,17,1,751,0%
44758,17,1,753,0%
44758,17,2,770,0%
44758,17,1,732,0%
44758,17,2,712,0%
44758,17,5,715,0%
44758,17,1,764,0%
44758,17,2,749,0%
44758,17,2,756,0%
44759,29,1,777,0%
44759,29,1,715,0%
44759,29,1,775,0%
44759,29,1,774,0%
44759,29,3,709,0%
44760,18,1,750,0%
44760,18,3,730,0%
44760,18,1,751,0%
44760,18,1,732,0%
44761,16,8,772,0%
44761,16,3,748,0%
44761,16,4,771,0%
44761,16,5,773,0%
44761,16,6,777,0%
44761,16,3,741,0%
44761,16,2,776,0%
44761,16,2,778,0%
44761,16,3,743,0%
44761,16,8,774,0%
44761,16,6,709,0%
44761,16,2,775,0%
44762,14,5,776,0%
44762,14,1,741,0%
44762,14,5,771,0%
44762,14,9,708,0%
44762,14,2,743,0%
44762,14,9,777,0%
44762,14,8,712,0%
44762,14,1,714,0%
44762,14,6,709,0%
44762,14,3,748,0%
44762,14,2,716,0%
44762,14,3,774,0%
44762,14,2,742,0%
44762,14,2,772,0%
44762,14,9,778,0%
44762,14,3,715,0%
44762,14,1,745,0%
44762,14,8,775,0%
44762,14,3,747,0%
44762,14,11,711,2%
44762,14,10,707,0%
44763,33,1,732,0%
44763,33,1,717,0%
44763,33,1,736,0%
44763,33,2,718,0%
44763,33,1,730,0%
44763,33,1,727,0%
44763,33,1,723,0%
44764,25,1,754,0%
44764,25,1,761,0%
44764,25,2,763,0%
44765,12,3,715,0%
44765,12,2,765,0%
44765,12,1,763,0%
44765,12,1,762,0%
44765,12,2,760,0%
44765,12,1,725,0%
